object_id,region_id,raw_label,nyu_id,nyu40_id,nyu_label,nyu40_label,object_bbox_cx,object_bbox_cy,object_bbox_cz,object_bbox_xlength,object_bbox_ylength,object_bbox_zlength,object_bbox_heading,object_front_heading,object_color_r1,object_color_g1,object_color_b1,object_color_scheme1,object_color_scheme_percentage1,object_color_scheme_average_dist1,object_color_r2,object_color_g2,object_color_b2,object_color_scheme2,object_color_scheme_percentage2,object_color_scheme_average_dist2,object_color_r3,object_color_g3,object_color_b3,object_color_scheme3,object_color_scheme_percentage3,object_color_scheme_average_dist3
180,8,door frame,28,8,door,door,9.74083078338678,-0.29581347347030396,1.258383847773075,0.8738524418100344,0.2188384645395356,2.4687569588422775,-1.5722571144189714,_,160,82,45,brown,0.5983534254630991,16.57701688569536,128,128,128,gray,0.3334313437224346,3.998295150965749,_,_,_,_,_,_
181,8,bathtub,136,36,bathtub,bathtub,10.852111380854945,0.635566842584986,0.32121459022164345,0.9822278102082844,0.7949748677495349,0.5772698447108269,3.109912615189485,_,128,128,128,gray,0.9393472115137497,3.187323281519356,_,_,_,_,_,_,_,_,_,_,_,_
182,8,picture,64,11,picture,picture,11.329203477363972,-1.8217339615105106,1.6784306168556213,0.8325155540290212,0.042766289590238316,0.800162672996521,1.5680959331002442,_,112,128,144,gray,0.5382059800664452,8.602583158640492,47,79,79,aqua,0.4112956810631229,18.90217601129697,_,_,_,_,_,_
183,8,remove,0,0,void,void,10.742509700074402,-1.2818926288883248,0.982186883687973,0.30104325560827494,0.06072943153487387,0.7054627537727356,1.2053222847490772,_,128,128,128,gray,0.4992987377279102,2.4674404382815527,47,79,79,aqua,0.44600280504908835,17.40904584484651,_,_,_,_,_,_
184,8,floor,11,2,floor,floor,10.598979940669265,-1.1370294097059817,0.061320602893829346,2.940607949164748,1.766620494268297,0.11714434623718262,1.7244662015482277,_,105,105,105,gray,0.5416697754234127,4.477879487400585,47,79,79,aqua,0.366335894948892,15.196943106563673,_,_,_,_,_,_
185,8,shower curtain rod,20,40,unknown,otherprop,10.454880579039026,0.3712235383454264,2.1814669370651245,1.153960713757474,0.05635936730053126,0.06279635429382324,0.006705963269053422,_,128,128,128,gray,0.9691991786447639,1.4565405265688869,_,_,_,_,_,_
186,8,window frame,59,9,window,window,11.333224121061733,-0.7232699606783183,1.6246986389160156,0.9421484187876232,0.08871533955852584,0.8359103202819824,1.576872820301317,_,128,128,128,gray,0.7412526997840173,2.357562180310166,47,79,79,aqua,0.1628509719222462,19.257926524596826,_,_,_,_,_,_
187,8,trashcan,12,39,garbage bin,otherfurniture,11.149445944769889,0.012924468688580534,0.23440944217145443,0.4806313300861832,0.40625346451970756,0.40526070073246956,1.576905554785443,_,105,105,105,gray,0.5875731652408824,6.545909513438092,0,0,0,black,0.21161638901395768,29.40230415570377,47,79,79,aqua,0.17829806393516434,26.1157473406009
188,8,toiletry,20,40,unknown,otherprop,11.268233967955654,-1.1682076923864122,1.0239776074886322,0.20848339936687976,0.16189426979963883,0.17045646905899048,1.6083155839019834,_,105,105,105,gray,0.6682926829268293,5.576706785188121,47,79,79,aqua,0.24878048780487805,15.368963979627699,_,_,_,_,_,_
189,8,towel,135,27,towel,towel,11.295698925509118,-0.05275126558027666,1.5936436653137207,0.3944241936077527,0.12278573160193318,0.7348811626434326,1.563249753784731,_,169,169,169,gray,0.9771054783319706,3.0063450445425826,_,_,_,_,_,_,_,_,_,_,_,_
190,8,remove,0,0,void,void,10.637492189800124,-1.4874814519371613,1.1803747415542603,0.07619251396724502,0.15929611711240632,0.2860887050628662,1.803101313530665,_,128,128,128,gray,0.7692307692307693,1.7372235071584123,47,79,79,aqua,0.21597633136094674,19.47681147241457,_,_,_,_,_,_
191,8,towel,135,27,towel,towel,11.228109219102198,-0.3427081955300086,0.9612629413604736,0.23309882673667326,0.24667013853755826,0.05311453342437744,1.566589734318614,_,128,128,128,gray,0.8121827411167513,5.637453599347241,250,240,230,white,0.16751269035532995,2.4567301475834205,_,_,_,_,_,_
192,9,wall,21,1,wall,wall,7.234733291731415,-1.879252804918494,1.3330169320106506,5.466601210259122,0.39086610203158134,3.6582611799240112,3.060429904954372,_,255,255,255,white,0.61646917122766,0.03951964035432245,128,128,128,gray,0.2881662149954833,0.5963379150743113,_,_,_,_,_,_
193,9,bed,157,4,bed,bed,7.047077620110186,0.675543038496504,0.5444228872656822,1.9470315514961136,2.2636178999852086,1.0185930281877518,-3.13751459155205,_,112,128,144,gray,0.478264497288277,3.5447090516498534,176,196,222,blue,0.306883604505632,3.522470896116395,47,79,79,aqua,0.15269086357947434,14.759863257700616
194,1,floor,11,2,floor,floor,7.456189935643759,-0.08034800798201941,2.583009719848633,4.369112253655956,3.7988772566128386,0.3230152130126953,3.135307792096492,_,128,128,128,gray,0.9844832691738229,3.193851005453992,_,_,_,_,_,_,_,_,_,_,_,_
195,9,wall,21,1,wall,wall,7.5550191920248935,1.778612293529679,1.345141276717186,3.979448650865992,0.10552742527202597,2.66158989071846,-0.0121944579094495,_,169,169,169,gray,0.5599304434231772,3.3016603415567136,176,196,222,blue,0.3392125201838281,3.148532862604325,_,_,_,_,_,_
196,9,wall,21,1,wall,wall,5.522451009287912,0.23083714560072277,1.3378477096557617,3.1546421385681587,0.22578397035609132,2.64985990524292,-1.5941764431402377,_,169,169,169,gray,0.5570469798657718,3.534521297132001,176,196,222,blue,0.18540268456375839,3.0981435250876572,160,82,45,brown,0.14065995525727068,20.280630614033257
197,9,door frame,28,8,door,door,9.006200366144439,1.9244652690170128,1.1827162289991975,0.959842672692087,0.267831550280343,2.3110545109957457,0.013328997330617171,_,105,105,105,gray,0.5237483953786907,7.050557618432392,160,82,45,brown,0.36649550706033374,17.284928787761338,_,_,_,_,_,_
198,9,sliding door,28,8,door,door,5.502658128738403,0.3255123496055603,1.117057346738875,2.374400019645691,0.14637041091918945,2.180163336917758,1.5707963267948966,_,160,82,45,brown,0.6462478865912342,17.76151139006801,105,105,105,gray,0.23214982442450255,12.192577272668906,85,107,47,olive,0.10222395630120952,16.44026066850764
199,9,table,19,7,table,table,9.275702250994883,-1.2822748458466986,0.5950338710099459,0.5803140672084304,0.9873899969703528,1.1166603825986385,3.1304597168550963,_,128,128,128,gray,0.4571608832807571,2.5339958122136745,47,79,79,aqua,0.2874447949526814,21.232374507764604,0,0,0,black,0.18460567823343849,23.446714570078797
200,9,wall,21,1,wall,wall,9.227579108695213,0.08018679796862319,1.3416416952386498,3.4494306306774023,0.742424306754419,2.6331700664013624,1.5778903545113876,_,128,128,128,gray,0.7422508345255127,3.1198169610526025,176,196,222,blue,0.17703862660944206,3.779938535547632,_,_,_,_,_,_
201,9,unknown,20,40,unknown,otherprop,7.096170943653817,-0.2546489367830549,1.2183523625135422,4.116688486626215,5.342128875938559,3.4159421026706696,1.6809863187372864,_,128,128,128,gray,0.6941035618078419,2.424951913977366,47,79,79,aqua,0.12615983238551332,17.558845290195904,_,_,_,_,_,_
202,9,door,28,8,door,door,9.488325342434297,1.315932780555043,1.181361791677773,1.013715283903035,0.1672547561146871,2.341931587085128,-1.556262751412529,_,210,180,140,brown,0.5681818181818182,10.530553183578297,128,128,128,gray,0.26995565410199557,4.244397903898304,_,_,_,_,_,_
203,9,bench,204,39,bench,otherfurniture,7.108022158234479,-0.57476255817627,0.35945742577314377,1.6205866327012073,0.5636469937131939,0.6479532867670059,-3.118107136775666,_,105,105,105,gray,0.6784214945424013,3.6697643164466323,47,79,79,aqua,0.22446123705569548,13.97325170567356,_,_,_,_,_,_
204,8,door frame,28,8,door,door,9.667453828760507,-0.29620351675179635,1.1825471660122275,0.8634933173882291,0.18027397875105855,2.3113058526068926,-1.572792507079787,_,160,82,45,brown,0.4978902953586498,15.480345562957208,128,128,128,gray,0.4709915611814346,4.750384299870111,_,_,_,_,_,_
205,9,tv,172,25,television,television,9.058036811177745,-1.1148585625827496,1.9382535815238953,0.9639128415435527,0.1415588740774183,0.5878435373306274,-2.402448647192983,_,47,79,79,aqua,0.44658696490551486,21.17536951417042,128,128,128,gray,0.433474739683764,1.713570168531636,0,0,0,black,0.10605476282298495,24.939332246856576
206,9,picture,64,11,picture,picture,6.975279074716708,1.7951229485991704,1.762357234954834,1.17885139973576,0.03741116717735404,0.8776664733886719,-3.1400770198473764,_,47,79,79,aqua,0.36632390745501286,19.8752126381279,105,105,105,gray,0.34640102827763497,6.810756476407097,70,130,180,blue,0.19408740359897173,6.76066362160206
207,9,picture,64,11,picture,picture,9.572358465560635,0.5168318903778327,1.647386610507965,0.36933587958219993,0.036910327610259586,0.47642838954925537,1.5658465849939323,_,169,169,169,gray,0.6876712328767123,3.7893600418109106,47,79,79,aqua,0.19452054794520549,21.677146227373168,0,0,0,black,0.10136986301369863,24.89112642972642
208,9,floor,11,2,floor,floor,7.502432342826993,-0.010253908456202892,0.08474886417388916,4.415178805415304,3.9559926623220276,0.17187905311584473,0.046115497746600786,_,105,105,105,gray,0.5116553169198533,4.955138488004713,47,79,79,aqua,0.34808800419067576,17.573315279487048,_,_,_,_,_,_
209,0,ceiling,4,22,ceiling,ceiling,12.208852767944336,3.8093372583389282,2.8149564266204834,1.5118205547332764,4.703067779541016,0.8330292701721191,-1.5707963267948966,_,128,128,128,gray,0.5746303295537432,3.0608379180105754,47,79,79,aqua,0.30183674822624496,17.644506654268426,_,_,_,_,_,_
210,10,wall,21,1,wall,wall,12.192086027035511,4.395030886674461,1.4619942605495453,4.66078470767574,0.2727914209158451,3.5389536023139954,3.1253561610892335,_,128,128,128,gray,0.9122143069159988,3.4330271278842575,_,_,_,_,_,_,_,_,_,_,_,_
211,10,handrail,453,38,banister,otherstructure,11.522587674565719,4.4205741798092175,2.146447777748108,3.1342986016053267,0.1043423670656285,2.146482229232788,-0.009990887848737511,_,105,105,105,gray,0.9492041991195395,5.271899317640158,_,_,_,_,_,_,_,_,_,_,_,_
212,10,stair,215,38,stairs,otherstructure,12.186473117512953,3.8174928342448657,1.4433378130197525,4.526148565424894,1.3263235978355183,3.430464953184128,-3.1380983544215697,_,105,105,105,gray,0.43829264966589393,6.013370170706371,160,82,45,brown,0.2736942588299468,14.154029454874347,47,79,79,aqua,0.1798523309501081,20.459719936268975
213,10,unknown,20,40,unknown,otherprop,12.17531866740361,3.8695363649380434,1.365048587322235,4.714872455851875,1.5133382303621667,3.3026806116104126,0.008065565900381088,_,128,128,128,gray,0.6789617486338798,2.4798455550032745,47,79,79,aqua,0.19080145719489983,19.99286787062915,_,_,_,_,_,_
214,0,remove,0,0,void,void,12.945724829270942,3.5448495136951594,2.6118171215057373,1.2174326754830886,0.3284503200919131,0.33440351486206055,-0.13030264070275602,_,128,128,128,gray,0.8021828103683493,1.5838044498695114,173,216,230,blue,0.16098226466575716,4.487866058127591,_,_,_,_,_,_
215,0,remove,0,0,void,void,10.024541022457678,3.7161776050695146,2.5287041664123535,1.175622286672486,0.3844554370290538,0.35120058059692383,-1.5856333394679034,_,128,128,128,gray,0.8839941262848752,1.9794312301426709,47,79,79,aqua,0.1013215859030837,24.071357339230467,_,_,_,_,_,_
216,10,banister,453,38,banister,otherstructure,13.587258502241735,4.4043711328490325,0.41755980998277664,1.5741438878422738,0.1889068778749392,1.07317553460598,0.09571869955299345,_,105,105,105,gray,0.7807788944723618,4.242529946863551,47,79,79,aqua,0.21733668341708542,12.320009155565621,_,_,_,_,_,_
217,0,remove,0,0,void,void,11.137631328111777,3.5979505864128054,2.476532220840454,0.316480425907661,0.13677529679789124,0.06660127639770508,2.065293458759924,_,128,128,128,gray,0.5339805825242718,0.7549764722531864,47,79,79,aqua,0.3268608414239482,12.398640003928309,70,130,180,blue,0.11003236245954692,9.09684396266125
218,5,handrail,453,38,banister,otherstructure,12.309705176605346,3.2016961558380395,0.09858500957489014,4.147557647579298,0.22269768668691636,0.33073949813842773,-3.1094842268050598,_,128,128,128,gray,0.580264496439471,2.3610944877264166,47,79,79,aqua,0.34710071210579857,19.090403672563788,_,_,_,_,_,_
219,11,picture,64,11,picture,picture,12.436870555155627,2.0586170636291468,1.4079877734184265,1.2872010994016225,0.05572238739275237,1.6908127069473267,0.009839223085470939,_,105,105,105,gray,0.8467884502062463,4.469433411669139,47,79,79,aqua,0.13435474366529168,15.446290405840145,_,_,_,_,_,_
220,9,door frame,28,8,door,door,9.207080879520905,1.9772112881965662,1.1886870861053467,1.3880620015866114,0.08834132305448295,2.331310749053955,-3.13652061965651,_,105,105,105,gray,0.7231726283048211,7.41371462723628,160,82,45,brown,0.16640746500777606,14.80320069543069,47,79,79,aqua,0.10186625194401244,15.761865585138734
221,10,wall,21,1,wall,wall,10.472394706913473,3.354540140816222,1.3576400219462812,11.455020689120374,2.7124394882983687,2.700804245658219,0.008708578047957296,_,169,169,169,gray,0.682319953520095,3.989483271583028,160,82,45,brown,0.139389193422083,11.9702193264485,_,_,_,_,_,_
222,10,unknown,20,40,unknown,otherprop,10.44929789374212,3.3523977733484887,1.330437183380127,11.345690088005501,2.7114757208403244,2.704652786254883,0.009201576035812379,_,105,105,105,gray,0.47608659171001844,6.338938564215737,47,79,79,aqua,0.2802483638194328,19.587698131904943,0,0,0,black,0.17989595569726463,23.71273500029294
223,0,ceiling,4,22,ceiling,ceiling,10.464489515876668,3.3630426283934693,2.5629591941833496,11.396172299455102,2.682319889337988,0.3163108825683594,0.008986365462149822,_,128,128,128,gray,0.983968058968059,3.2094601317016047,_,_,_,_,_,_,_,_,_,_,_,_
224,11,door frame,28,8,door,door,4.69184526219625,2.721540831568711,1.2449976205825806,1.4293737292453494,0.22277855312657735,2.422471284866333,1.5707780028927956,_,105,105,105,gray,0.5520784680056049,6.313180697687212,160,82,45,brown,0.39000467071461936,18.54180002523005,_,_,_,_,_,_
225,11,picture,64,11,picture,picture,5.673795134926602,1.997891698832073,1.6351078748703003,0.7823633392979925,0.02361680023222279,1.0851633548736572,0.007323595323711667,_,169,169,169,gray,0.7335680751173709,4.922111759759375,160,82,45,brown,0.15845070422535212,12.40256284529686,_,_,_,_,_,_
226,11,door frame,28,8,door,door,16.154106356079705,2.683646569911844,1.1810768358409405,0.9904064457233899,0.26812934622299167,2.2976749911904335,-1.3307466943707642,_,160,82,45,brown,0.4785307811691671,17.31117181082052,105,105,105,gray,0.33367822038282463,8.922704594108806,47,79,79,aqua,0.16864976720124158,27.201717049141283
227,11,picture,64,11,picture,picture,7.15053294614311,2.0009908521564457,1.622499167919159,2.2705130412579866,0.021003192828421557,1.1103922128677368,-3.1391025812559117,_,105,105,105,gray,0.47652916073968704,4.792608083032536,47,79,79,aqua,0.30725462304409673,17.934217323581557,205,133,63,brown,0.17069701280227595,13.090646110748894
228,5,floor,11,2,floor,floor,10.478744414268496,3.301204506937255,0.1316392421722412,11.731336983826612,2.6793700327553314,0.306704044342041,0.01686401758679121,_,105,105,105,gray,0.5485253482208312,6.046711839330569,47,79,79,aqua,0.4147070433654768,14.99724400808995,_,_,_,_,_,_
229,11,picture,64,11,picture,picture,6.406793341434161,1.9986032635186926,1.601830005645752,0.8350237415671273,0.020780907090774514,1.0690498352050781,0.002795868204359027,_,47,79,79,aqua,0.5341098169717138,13.90695843137538,105,105,105,gray,0.46589018302828616,4.687503265576758
230,11,decoration,20,40,unknown,otherprop,15.463408850370396,3.7960178600058954,1.7240179181098938,0.628262540197952,0.5342502595786787,0.6572912931442261,1.8333665805005377,_,47,79,79,aqua,0.6456692913385826,21.29501146366598,105,105,105,gray,0.33228346456692914,4.288161051322018,_,_,_,_,_,_
231,11,picture,64,11,picture,picture,14.026664079954973,2.0649643367178507,1.4322561025619507,1.2871346315569987,0.04641621460499268,1.6422760486602783,0.012561656211547593,_,128,128,128,gray,0.875,3.220858399790066,47,79,79,aqua,0.12202380952380952,16.149246858065347,_,_,_,_,_,_
232,11,picture,64,11,picture,picture,8.73281445415815,3.991168838641834,1.5215556621551514,0.7065934470531547,0.05527531224587712,1.0094642639160156,-1.5639725762049406,_,105,105,105,gray,0.6849148418491484,7.720454585565511,165,42,42,maroon,0.13381995133819952,22.729652749151057,_,_,_,_,_,_
233,11,picture,64,11,picture,picture,7.894658404632085,2.00823971295671,1.6098728775978088,0.7320131047427472,0.020897136444057107,1.034683108329773,0.013309201454503343,_,105,105,105,gray,0.87,3.9641290623837935,47,79,79,aqua,0.106,12.351107700215717,_,_,_,_,_,_
234,12,wall,21,1,wall,wall,21.500651794140992,4.0460058390031195,1.3275413513183594,7.320023809343535,2.255467541123683,2.6924095153808594,-0.1738014318373736,_,192,192,192,gray,0.6057969643954797,3.0577871167960033,176,196,222,blue,0.2525414913234668,3.0755286590683895,_,_,_,_,_,_
235,12,floor,11,2,floor,floor,19.789898370379387,2.350763940642938,0.18424753285944462,8.572632552479185,8.498479459860445,0.4590729884803295,0.58485165687241,_,169,169,169,gray,0.7031572430870822,5.557906394195492,210,180,140,brown,0.12306541477507223,7.742694150321893,_,_,_,_,_,_
236,12,bed,157,4,bed,bed,20.848277518443446,3.0991895305419983,0.807290256023407,2.2315931727025244,2.3804750934320706,1.572424292564392,0.2520889850740806,_,105,105,105,gray,0.4087781006270072,4.277324511843166,47,79,79,aqua,0.25763368506907275,18.192282794314618,0,0,0,black,0.13595350971096498,25.430080225645373
237,12,roof,4,22,ceiling,ceiling,20.822327676018727,1.9870581905578006,2.6311217546463013,8.512320314552067,8.526681720641875,0.5076148509979248,-1.2853611542144856,_,128,128,128,gray,0.8796344035622217,2.957912870282505,_,_,_,_,_,_,_,_,_,_,_,_
238,12,unknown,20,40,unknown,otherprop,20.83272788733234,1.9566318865773928,1.4275676338002086,8.599705179383578,8.746488346751754,2.9012915436178446,-1.2710506733543816,_,128,128,128,gray,0.47058823529411764,3.7594246033878704,47,79,79,aqua,0.3026211975103007,19.49832792188907,0,0,0,black,0.18304549837818884,21.47319484528885
239,12,wall,21,1,wall,wall,16.70476074943127,1.014003396508854,1.3629565582959913,8.756886277625767,2.0656873939241027,2.728647640091367,1.621602056410234,_,169,169,169,gray,0.7391975308641975,3.388897418535239,176,196,222,blue,0.17530864197530865,3.3319544985527347,_,_,_,_,_,_
240,12,sliding door,28,8,door,door,23.945584291663565,0.2342537009107082,1.4517900943756104,4.055140951614625,0.37637394736198004,2.851815700531006,-2.5326048638353105,_,255,255,255,white,0.6315272226954072,0.05103061797068117,105,105,105,gray,0.18384328113739107,3.1578144910182395,47,79,79,aqua,0.10718731573085238,18.273460230549215
241,12,picture,64,11,picture,picture,18.383935710349448,3.6874960422083034,1.5917043089866638,0.608924495943679,0.06544366455763662,0.6112700700759888,-2.894880235681035,_,169,169,169,gray,0.44192634560906513,4.156328348745112,47,79,79,aqua,0.35410764872521244,22.075789702321963,0,0,0,black,0.12039660056657224,26.772762151691587
242,12,picture,64,11,picture,picture,23.84705357339792,3.653143485465818,1.6137187480926514,1.8360274550788116,0.1866388199493656,1.0472159385681152,-0.919015978711485,_,105,105,105,gray,0.578728707935189,7.963059978210608,47,79,79,aqua,0.22642293311175737,17.5512213167297,205,133,63,brown,0.15621105110095554,10.688293083519838
243,12,object,20,40,unknown,otherprop,17.82807061803517,-2.003850750410889,0.8395397663116455,0.37013465928061606,0.15638763153770974,0.19312620162963867,-0.4940343240159853,_,160,82,45,brown,0.4763779527559055,25.88570274667017,105,105,105,gray,0.27165354330708663,7.3349524614401025,47,79,79,aqua,0.19291338582677164,24.987682714271465
244,7,door frame,28,8,door,door,16.876884073902122,0.12811595492651834,1.2018978595733643,0.997762721820945,0.1513750849256077,2.307216167449951,1.8569165013340458,_,128,128,128,gray,0.6071942446043166,4.844622007495913,160,82,45,brown,0.35827338129496406,14.409861370007272,_,_,_,_,_,_
245,12,tv,172,25,television,television,17.505805263197896,-1.0330596801035594,1.4391827583312988,1.3851274436832224,0.36601201685532736,0.9163131713867188,2.3985262049091083,_,47,79,79,aqua,0.5793726235741445,21.83053880229922,128,128,128,gray,0.2961026615969582,2.0255727861772894,0,0,0,black,0.12357414448669202,29.24171252002499
246,12,picture,64,11,picture,picture,16.62077432674091,1.4263822748643409,1.6794660687446594,0.8548232153101023,0.07981932139916026,0.9187239408493042,-1.2888797595894135,_,105,105,105,gray,0.5069324090121318,7.628492081860712,160,82,45,brown,0.37261698440207974,17.592837976641007,_,_,_,_,_,_
247,12,picture,64,11,picture,picture,17.031900829276008,5.253044992059572,1.4817883968353271,1.0779232198716393,0.10202055743669358,1.7936358451843262,0.2560749337113101,_,105,105,105,gray,0.5135284373274434,5.32397973624992,47,79,79,aqua,0.2501380452788515,12.983520233968513,_,_,_,_,_,_
248,12,door,28,8,door,door,16.31261574788195,3.6061422712956066,1.167189121246338,0.9767445114150624,0.15003142851725393,2.332980155944824,-1.87686277937287,_,210,180,140,brown,0.5783872288170282,8.828621821030358,169,169,169,gray,0.37208350388866146,5.812134392471785,_,_,_,_,_,_
249,12,luggage,783,40,luggage,otherprop,16.34430783451816,4.617395467348387,0.5219757556915283,0.5922728985296493,0.5746284628078762,1.0371508598327637,1.4394482559097446,_,47,79,79,aqua,0.47831978319783197,15.50522366950911,0,0,0,black,0.1987353206865402,21.687019932535602,112,128,144,gray,0.16711833785004518,4.956577735109236
250,12,nightstand,158,32,night stand,night stand,18.822084179742596,3.5999803144309634,0.43211986031383276,0.7704844890448292,0.41128926440908664,0.8247852046042681,0.23097354089459907,_,105,105,105,gray,0.49913464866735896,7.457840642797018,47,79,79,aqua,0.41502249913464867,19.974619638010843,_,_,_,_,_,_
251,12,nightstand,158,32,night stand,night stand,21.870236674206414,4.348956433223289,0.4548006858676672,0.9950467497688393,0.428455400648704,0.9990928955376148,0.34828294058893194,_,105,105,105,gray,0.5029985007496252,8.553037818356492,47,79,79,aqua,0.27511244377811095,20.2698775799937,176,196,222,blue,0.10232383808095952,2.9701544116027043
252,12,luggage,783,40,luggage,otherprop,15.982854766178104,4.482664386765019,0.6215363778173923,0.8224716608020659,0.4587122522432807,1.202880136668682,-1.2888697279265517,_,47,79,79,aqua,0.5692541856925418,18.983816576082326,128,128,128,gray,0.3295281582952816,3.063625966829937,0,0,0,black,0.10121765601217655,25.78721927465015
253,12,object,20,40,unknown,otherprop,17.515684897200796,-1.1681827582795872,0.5992341935634613,1.0514261450137097,0.37940508138843754,0.7199718356132507,-1.2600270842480297,_,128,128,128,gray,0.69433465085639,4.16102798158969,176,196,222,blue,0.23451910408432147,5.849874811096983,_,_,_,_,_,_
254,12,chair,5,5,chair,chair,23.249659246038362,3.506497386461627,0.49532079696655273,0.7045699738822435,0.6566936494188402,0.9630203247070312,0.27348912532284114,_,47,79,79,aqua,0.5314533622559653,17.21234478552314,105,105,105,gray,0.35227765726681126,7.896169088576471,_,_,_,_,_,_
255,12,door frame,28,8,door,door,16.195804376910115,2.6990182934772062,1.1781244277954102,0.9780445756018601,0.15796952191885083,2.311121940612793,1.7574357437450594,_,128,128,128,gray,0.6200692041522491,5.322113781486242,210,180,140,brown,0.30242214532871975,12.233982732726586,_,_,_,_,_,_
256,12,picture,64,11,picture,picture,23.433239340704013,4.116054599798257,0.8847281336784363,0.37338735437339743,0.15371997652204428,0.32350289821624756,2.181312932980092,_,105,105,105,gray,0.7683982683982684,4.328703812089305,47,79,79,aqua,0.11471861471861472,18.472436455750444,_,_,_,_,_,_
257,12,object,20,40,unknown,otherprop,17.627477843217896,-1.6940741696256354,0.8392152786254883,0.5167179915680062,0.30877827856404316,0.19635295867919922,-0.9806707961451853,_,105,105,105,gray,0.5273224043715847,8.836781450498481,47,79,79,aqua,0.2568306010928962,19.387770770412025,0,0,0,black,0.1366120218579235,24.413374803830628
258,12,object,20,40,unknown,otherprop,17.81050758581698,-2.349775401927869,0.9093563556671143,0.38728215400530175,0.23200410178262265,0.31787538528442383,-0.34202983315329044,_,105,105,105,gray,0.4370629370629371,10.646150807581803,160,82,45,brown,0.3321678321678322,24.758567387380715,47,79,79,aqua,0.13986013986013987,22.09414254761691
259,12,sofa chair,5,5,chair,chair,19.059142992841142,-1.8160016209493226,0.5753567218780518,0.8758590001088216,0.8773457396684101,0.6285834312438965,-1.8308082347882857,_,105,105,105,gray,0.717921146953405,4.708025514850236,47,79,79,aqua,0.16738351254480285,16.90468629215953,_,_,_,_,_,_
260,12,picture,64,11,picture,picture,23.69482015368054,3.7562501961736383,0.8501227498054504,0.43707510948321193,0.13006334399759112,0.30543577671051025,2.1649345285085215,_,119,136,153,gray,0.967741935483871,4.328907737927742,_,_,_,_,_,_,_,_,_,_,_,_
261,12,desk,36,14,desk,desk,23.71742218586726,3.370655127176955,0.6626086235046387,1.6825490394573217,1.0470523647040153,0.7158184051513672,-1.183583202180181,_,128,128,128,gray,0.6254901960784314,3.474606120476117,176,196,222,blue,0.15849673202614378,3.911364383431212,47,79,79,aqua,0.10457516339869281,16.842333597423515
262,12,table,19,7,table,table,17.772454577882527,-1.761280920082435,0.5057952404022217,1.6146611968004585,0.5775698389439654,0.5577559471130371,1.8678856893557942,_,105,105,105,gray,0.60546875,7.142119437285036,160,82,45,brown,0.3578125,17.470862779234682,_,_,_,_,_,_
263,12,footstool,359,39,ottoman,otherfurniture,19.304413095569476,-0.9977285971647823,0.39373087882995605,0.4931887582528258,0.705437376598038,0.18605470657348633,1.3582685613319643,_,128,128,128,gray,0.5005202913631633,4.072363274868496,176,196,222,blue,0.3610822060353798,3.337727063265917,47,79,79,aqua,0.10509885535900104,21.180388873655026
264,12,ceiling,4,22,ceiling,ceiling,22.258717467361112,3.837643631535683,2.612767815589905,8.165229965289164,6.108218561880878,0.2105720043182373,-2.8161688911614733,_,128,128,128,gray,0.9378774154589372,3.5155590443845552,_,_,_,_,_,_,_,_,_,_,_,_
265,13,shelving,42,15,shelves,shelves,20.372343468667754,6.2110763976175445,1.1550837755203247,3.2342487991179674,0.6319367366910733,2.339473009109497,0.26749895804097,_,160,82,45,brown,0.38579306938842706,18.237631779771434,128,128,128,gray,0.3652563997036793,6.132209896444432,47,79,79,aqua,0.1294345213597827,21.461608817502196
266,13,clothes hanger,211,40,hanger,otherprop,23.024514492071003,6.973103546173176,1.1548553705215454,2.3617498144613798,0.6438159900202881,2.3388798236846924,0.3457069771306407,_,128,128,128,gray,0.3462433609834696,4.9573778860571975,47,79,79,aqua,0.2838813630124724,19.804957170756317,160,82,45,brown,0.1720475025362535,18.505115158537993
267,13,clothes hanger,211,40,hanger,otherprop,21.310816978456405,4.766106483347583,1.163588906521909,6.753533851200409,2.1701690294201663,2.324392983922735,-0.07967863854481406,_,128,128,128,gray,0.42224550782007997,5.18020665024204,47,79,79,aqua,0.2124810804517406,20.760518149770686,160,82,45,brown,0.2022354173943416,16.853048171303886
268,12,unknown,20,40,unknown,otherprop,22.397182656316684,3.6049629989949685,1.4039764404296875,8.139300991335851,6.69042578692976,2.8199591636657715,-2.8070448811816577,_,128,128,128,gray,0.49506734964902294,4.598516829078153,47,79,79,aqua,0.21438057294631,20.588371017651934,0,0,0,black,0.14892809713526844,24.820812961368915
269,13,wall,21,1,wall,wall,21.090883528773638,6.569855180906531,1.3321197489858605,7.770324232406875,0.1990992087707475,2.6636027375934646,-2.814920635413239,_,128,128,128,gray,0.9034036433365292,4.086275663315235,_,_,_,_,_,_,_,_,_,_,_,_
270,13,clothes hanger,211,40,hanger,otherprop,25.292486646925976,5.377567571911339,1.3275905847549438,5.152029807874357,1.4441789677466907,2.6558382511138916,1.8944351038346285,_,128,128,128,gray,0.3489401789919925,5.1037013949856505,160,82,45,brown,0.3005809389229078,15.064034687483224,47,79,79,aqua,0.17792432092950228,20.099878089658944
271,13,wall,21,1,wall,wall,26.089484504721614,5.158510414551227,1.339582444401458,5.2916718930027296,0.3845867074044875,2.6761641479097307,-1.315753817396366,_,105,105,105,gray,0.6105263157894737,6.601624644258044,47,79,79,aqua,0.19078947368421054,20.567454952181347,0,0,0,black,0.18552631578947368,22.62896220702019
